aX,aY,aZ,gX,gY,gZ
1.260,0.697,-0.988,225.769,188.049,-196.960
1.185,0.724,-1.174,249.756,125.977,-243.408
1.050,0.787,-1.435,192.932,69.641,-278.259
1.059,0.641,-1.459,123.108,14.771,-302.307
1.048,0.405,-1.428,30.823,-43.640,-276.794
0.906,-0.114,-1.164,28.320,-45.471,-241.516
0.800,-0.269,-1.033,65.308,-59.937,-209.778
0.581,-0.422,-0.893,86.670,-79.468,-213.013
0.486,-0.498,-0.838,87.158,-125.000,-210.144
0.331,-0.633,-0.737,62.622,-139.648,-198.486
0.291,-0.732,-0.669,9.644,-143.494,-168.335
0.182,-0.936,-0.483,-1.526,-141.846,-152.893
0.077,-0.984,-0.401,-6.653,-153.687,-119.141
-0.192,-0.991,-0.249,-17.212,-166.931,-99.121
-0.240,-0.979,-0.161,-56.641,-192.566,-49.927
-0.202,-0.985,0.078,-69.763,-193.237,-21.667
-0.181,-1.015,0.240,-69.702,-181.763,7.507
-0.122,-0.974,0.501,-72.266,-153.442,55.847
-0.090,-0.955,0.622,-90.759,-143.372,73.853
0.009,-0.983,0.758,-171.387,-128.601,98.999
0.200,-0.915,1.021,-225.464,-118.469,105.530
0.280,-0.865,1.148,-268.982,-38.818,134.827
0.512,-0.798,1.283,-272.827,18.921,151.001
0.590,-0.722,1.261,-291.931,133.057,173.096
0.690,-0.516,1.076,-304.810,186.401,181.213
0.748,-0.429,0.943,-324.585,279.602,186.157
0.773,-0.223,0.653,-327.576,323.669,181.824
0.803,-0.112,0.510,-322.693,371.521,176.208
0.772,0.065,0.228,-289.124,473.694,167.297
0.723,0.117,0.053,-270.569,524.170,162.964
0.698,0.143,-0.152,-266.663,611.023,130.249
0.358,0.193,-0.611,-281.921,635.986,97.595
0.123,0.248,-0.857,-277.588,657.043,64.514
-0.099,0.127,-1.054,-262.329,617.615,49.988
-0.203,0.045,-1.092,-190.979,483.154,42.297
-0.109,-0.097,-1.216,-138.916,420.837,53.955
-0.032,-0.126,-1.306,-50.232,313.293,66.772
0.052,-0.110,-1.436,-20.325,268.677,62.134
0.042,-0.076,-1.459,-0.549,232.239,54.504
0.013,-0.042,-1.448,17.517,175.293,44.739
-0.024,0.028,-1.407,22.766,149.597,44.983
-0.012,0.071,-1.410,23.193,99.365,51.941
0.072,0.151,-1.425,13.123,74.036,55.298
0.117,0.159,-1.389,-15.564,30.884,54.504
0.155,0.058,-1.257,-23.865,17.578,50.659
0.167,0.006,-1.193,-19.287,6.958,42.053
0.186,-0.029,-1.127,-8.911,6.104,38.330
0.181,-0.003,-1.120,2.075,6.287,36.194
0.176,0.039,-1.119,15.198,8.301,36.987
0.187,0.094,-1.108,15.930,9.460,38.147
0.208,0.099,-1.101,10.498,10.925,36.194
0.238,0.097,-1.092,6.226,11.230,33.142
0.248,0.091,-1.083,1.587,11.902,26.001
0.256,0.081,-1.067,1.892,12.329,22.888
0.250,0.084,-1.062,3.845,13.184,17.029
0.222,0.091,-1.059,4.517,13.550,14.587
0.212,0.094,-1.056,4.517,13.367,12.817
0.208,0.095,-1.049,2.319,11.047,11.047
0.203,0.091,-1.030,0.916,9.338,10.437
0.203,0.087,-1.014,-1.587,6.104,8.545
0.195,0.074,-0.981,-2.380,4.700,7.751
0.196,0.071,-0.971,-3.540,1.770,7.935
0.193,0.071,-0.942,-3.601,0.549,8.484
0.196,0.079,-0.932,-1.587,-1.404,9.094
0.195,0.079,-0.942,-1.282,-2.747,8.362
0.184,0.070,-0.937,-2.014,-3.601,7.324
0.178,0.058,-0.932,-0.732,-1.465,6.653
0.186,0.057,-0.943,0.793,-0.061,7.080
0.194,0.067,-0.944,1.709,1.526,6.348
0.194,0.073,-0.939,2.441,3.235,5.005
0.197,0.077,-0.945,4.578,5.615,2.747
0.217,0.064,-0.959,4.517,6.531,1.953
0.227,0.053,-0.970,4.639,10.742,1.160
0.239,0.042,-1.011,4.639,12.390,1.404
0.236,0.039,-1.027,3.418,13.000,1.892
0.231,0.035,-1.035,-1.099,12.634,3.784
0.217,0.032,-1.046,-2.991,11.780,4.639
0.198,0.035,-1.043,-4.639,8.850,4.944
0.151,0.049,-1.016,-3.540,7.202,4.761
0.135,0.063,-1.003,0.793,4.150,4.211
0.123,0.094,-0.988,1.831,3.418,3.662
0.130,0.095,-0.981,0.854,4.639,1.709
0.152,0.075,-0.974,0.427,5.737,0.427
0.162,0.068,-0.980,0.549,6.836,-0.671
0.174,0.061,-0.993,-0.732,8.728,-1.465
0.170,0.038,-1.029,-2.686,8.972,-1.709
0.155,0.025,-1.036,-4.456,7.324,-0.916

0.422,0.583,-1.466,140.381,-252.930,-252.441
0.412,0.529,-1.396,122.681,-257.202,-273.315
0.389,0.297,-1.199,125.854,-265.808,-281.128
0.377,0.202,-1.131,146.484,-291.077,-293.091
0.370,0.048,-1.115,149.780,-299.438,-297.791
0.326,-0.052,-1.099,132.935,-309.326,-300.354
0.180,-0.227,-1.037,121.521,-316.040,-294.800
0.099,-0.278,-1.017,113.037,-323.547,-283.630
0.015,-0.356,-0.955,94.421,-337.219,-246.887
-0.092,-0.634,-0.673,84.839,-345.459,-224.731
-0.077,-0.743,-0.530,80.322,-351.562,-177.124
0.017,-0.789,-0.404,80.627,-343.811,-155.701
0.022,-0.764,-0.391,61.646,-309.692,-121.582
-0.034,-0.807,-0.280,44.006,-292.603,-107.910
-0.050,-0.897,-0.146,-2.319,-283.508,-78.003
-0.008,-0.959,0.108,-26.978,-284.058,-56.763
0.050,-0.946,0.193,-57.678,-258.484,-5.920
0.161,-0.883,0.348,-64.209,-233.398,16.296
0.164,-0.825,0.418,-83.740,-191.284,49.744
0.100,-0.622,0.554,-91.187,-175.964,70.801
0.163,-0.593,0.682,-66.345,-138.489,133.545
0.350,-0.552,0.787,-93.872,-139.709,154.785
0.385,-0.401,0.808,-154.785,-144.775,167.847
0.422,-0.251,0.876,-268.005,-113.586,195.435
0.636,-0.050,1.138,-294.006,-74.219,212.708
0.788,0.042,1.244,-294.800,21.362,237.488
0.887,0.438,1.256,-292.175,64.026,238.220
0.860,0.709,1.195,-304.321,143.677,231.018
0.906,1.196,1.025,-318.298,186.096,222.656
1.020,1.368,0.913,-313.721,285.828,173.462
1.221,1.546,0.621,-286.011,327.881,125.305
1.227,1.529,0.499,-243.896,354.858,64.148
1.173,1.485,0.391,-114.990,364.685,-54.443
1.052,1.346,0.118,-25.391,343.750,-106.934
1.042,1.245,-0.047,102.051,250.610,-213.867
0.952,1.089,-0.446,140.747,203.796,-251.648
0.932,1.021,-0.692,196.472,150.696,-279.419
0.969,0.829,-0.996,206.787,133.667,-289.429
0.947,0.713,-1.039,192.871,86.365,-322.266
0.791,0.466,-1.007,184.509,61.584,-334.473
0.695,0.353,-0.958,182.861,39.612,-340.759
0.568,0.248,-0.907,187.439,-0.916,-339.172
0.351,0.041,-0.964,178.467,-31.433,-329.590
0.309,-0.083,-1.013,117.859,-123.779,-285.400
0.320,-0.398,-0.922,82.092,-159.973,-257.385
0.329,-0.557,-0.834,54.077,-180.786,-216.919
0.285,-0.732,-0.705,60.242,-179.016,-202.515
0.215,-0.778,-0.657,67.017,-180.603,-164.490
0.153,-0.865,-0.592,55.664,-188.660,-143.005
0.153,-0.919,-0.550,15.320,-206.360,-108.459
0.134,-1.031,-0.410,-11.108,-210.022,-92.773
0.118,-1.080,-0.293,-69.824,-202.576,-50.903
0.083,-1.122,0.007,-90.271,-192.139,-26.001
0.070,-1.091,0.166,-100.159,-180.054,-0.427
0.050,-1.072,0.333,-102.966,-168.091,51.697
0.049,-0.945,0.627,-105.530,-170.410,81.055
0.104,-0.827,0.759,-113.281,-149.231,152.832
0.399,-0.768,1.165,-113.159,-116.333,185.303
0.598,-0.812,1.312,-137.878,-34.241,212.646
0.699,-0.604,1.434,-158.203,7.080,209.717
0.635,-0.393,1.457,-176.270,81.299,216.431
0.613,0.045,1.407,-178.467,108.643,234.497
0.670,0.274,1.351,-175.903,131.531,259.155
0.695,0.543,1.292,-156.799,174.133,312.195
0.654,1.030,1.097,-138.428,193.787,329.590
0.790,1.211,0.915,-69.153,249.451,288.330
1.070,1.467,0.422,-24.231,280.701,224.915
1.106,1.417,0.207,54.504,296.265,72.144
0.954,1.074,-0.106,74.829,261.230,-0.122
0.932,1.037,-0.378,129.456,175.781,-92.224
1.104,0.827,-0.863,158.630,152.100,-113.464
1.170,0.701,-1.012,151.367,119.629,-134.338
1.217,0.572,-1.100,102.600,56.824,-165.833
1.136,0.278,-1.093,96.497,40.466,-173.950
1.043,0.127,-1.036,102.356,4.089,-189.819
0.845,-0.073,-0.956,97.351,-21.240,-195.679
0.751,-0.124,-0.927,43.335,-63.782,-179.016
0.687,-0.191,-0.869,0.549,-78.369,-157.959
0.646,-0.271,-0.775,-74.646,-95.276,-112.427
0.545,-0.497,-0.458,-94.849,-93.018,-89.539
0.502,-0.536,-0.334,-131.897,-75.989,-38.879
0.476,-0.475,-0.194,-155.334,-67.810,-16.235
0.507,-0.429,-0.148,-181.702,-59.204,2.502
0.576,-0.359,0.000,-251.526,-33.081,28.992
0.588,-0.335,0.109,-291.199,-10.437,39.978
0.604,-0.321,0.233,-356.201,51.025,63.416
0.655,-0.282,0.422,-376.404,82.764,75.500
0.687,-0.298,0.497,-379.028,142.944,100.464
0.745,-0.362,0.602,-355.957,169.678,111.328
0.758,-0.354,0.593,-264.343,213.379,128.723
0.770,-0.194,0.414,-216.248,228.394,136.108
0.775,-0.053,0.279,-157.898,260.681,152.893
0.831,0.246,0.000,-153.381,282.166,161.499
0.888,0.332,-0.120,-161.072,306.519,166.626
0.879,0.369,-0.207,-177.490,350.159,159.851
0.761,0.464,-0.381,-176.208,363.770,153.503
0.659,0.487,-0.457,-146.545,373.291,134.766
0.505,0.445,-0.726,-125.366,354.126,117.371
0.462,0.487,-0.923,-88.440,287.354,88.989
0.468,0.644,-1.226,-71.777,259.399,80.200
0.451,0.699,-1.309,-52.795,218.506,63.171
0.382,0.713,-1.364,-53.467,198.425,53.650
0.335,0.657,-1.338,-57.617,174.988,42.725
0.310,0.570,-1.319,-65.796,112.183,20.142
0.348,0.354,-1.275,-66.223,81.177,12.146
0.388,0.276,-1.221,-57.556,50.781,3.723
0.368,0.211,-1.104,-48.401,51.147,1.465
0.324,0.214,-1.061,-26.428,55.664,0.305
0.231,0.246,-1.025,-17.517,53.223,0.732
0.198,0.262,-1.025,-10.559,42.725,4.272
0.199,0.282,-1.077,-12.268,38.269,6.836
0.217,0.277,-1.094,-17.883,35.400,8.362
0.225,0.261,-1.084,-33.630,34.363,5.310
0.222,0.183,-1.027,-35.950,35.706,1.892
0.215,0.135,-1.009,-21.667,38.635,-3.052
0.237,0.083,-1.002,-11.230,39.001,-2.869
0.247,0.078,-1.008,2.136,37.537,0.427
0.264,0.087,-1.016,3.357,36.438,2.136
0.252,0.085,-1.007,-1.831,32.654,4.822

1.063,1.058,0.865,-233.093,177.979,277.527
1.112,1.246,0.758,-186.890,257.568,229.797
1.093,1.661,0.431,-129.578,289.978,186.340
1.087,1.869,0.193,14.282,317.627,75.684
1.084,1.922,-0.057,101.440,305.359,6.958
1.139,1.795,-0.138,149.841,264.526,-71.899
1.237,1.585,-0.256,128.906,180.847,-195.923
1.438,1.099,-0.567,124.512,176.697,-221.252
1.376,0.942,-0.721,165.894,196.472,-248.962
1.082,0.774,-1.119,172.791,183.838,-268.188
1.061,0.669,-1.333,148.560,101.807,-318.481
0.967,0.318,-1.486,134.521,59.326,-331.360
0.837,0.118,-1.453,112.244,1.770,-300.598
0.545,-0.227,-1.318,101.562,-18.127,-266.724
0.453,-0.361,-1.219,92.102,-40.161,-234.802
0.316,-0.521,-1.040,89.111,-106.934,-196.411
0.266,-0.546,-0.971,94.177,-139.099,-180.054
0.248,-0.554,-0.903,86.731,-177.917,-142.883
0.192,-0.591,-0.748,72.571,-187.805,-128.235
0.161,-0.628,-0.664,36.682,-197.815,-107.117
0.121,-0.701,-0.481,18.860,-200.195,-97.534
0.078,-0.731,-0.371,-12.817,-205.200,-71.106
0.008,-0.788,-0.146,-30.090,-210.205,-53.650
0.022,-0.822,-0.020,-47.302,-210.876,-11.780
0.075,-0.853,0.257,-49.438,-209.717,8.240
0.098,-0.817,0.383,-75.012,-207.947,43.579
0.155,-0.704,0.690,-95.154,-198.120,64.575
0.221,-0.638,0.891,-167.664,-168.030,112.854
0.422,-0.492,1.352,-194.763,-135.620,141.418
0.572,-0.506,1.555,-192.383,-83.252,171.936
0.687,-0.503,1.687,-167.053,23.926,217.590
0.832,-0.209,1.708,-161.072,58.472,233.032
0.890,0.063,1.607,-163.574,104.492,258.118
0.963,0.659,1.282,-175.049,129.883,263.000
1.056,0.849,1.098,-197.571,200.134,223.572
1.242,0.977,0.740,-198.914,234.497,169.434
1.264,0.933,0.559,-148.682,282.288,23.499
1.275,0.614,0.195,-109.375,286.316,-51.697
1.223,0.541,-0.073,-62.256,282.288,-116.577
1.130,0.422,-0.307,60.852,298.889,-188.843
0.810,0.219,-0.739,76.782,288.574,-210.083
0.669,0.199,-1.000,44.922,250.671,-209.045
0.487,-0.016,-1.327,17.151,239.868,-173.950
0.397,-0.206,-1.340,-93.018,199.463,-58.777
0.414,-0.657,-0.998,-121.704,176.392,-10.620
0.426,-0.761,-0.808,-110.107,109.375,29.907
0.405,-0.682,-0.586,-104.492,68.909,39.612
0.432,-0.595,-0.505,-111.938,33.081,51.392
0.522,-0.495,-0.354,-150.330,10.437,86.304
0.566,-0.464,-0.278,-176.147,29.724,109.314
0.609,-0.435,-0.187,-220.154,96.863,149.475
0.621,-0.337,-0.042,-231.262,126.282,159.790
0.581,-0.253,-0.010,-235.352,173.767,172.974
0.559,-0.069,-0.042,-223.511,199.219,182.068
0.611,0.014,-0.113,-173.279,244.141,187.866
0.614,0.171,-0.361,-151.062,258.301,178.101
0.577,0.229,-0.500,-128.479,287.964,147.827
0.499,0.257,-0.723,-119.812,302.002,133.911
0.461,0.251,-0.784,-107.544,310.547,122.314
0.399,0.230,-0.816,-60.547,308.167,103.821
0.242,0.267,-0.967,-29.480,299.072,96.924
0.206,0.305,-1.104,11.536,260.620,82.214
0.203,0.361,-1.353,12.817,231.445,73.425
0.188,0.386,-1.423,-11.597,173.035,58.777
0.168,0.345,-1.445,-27.222,149.292,52.246
0.156,0.283,-1.414,-39.551,111.938,38.513
0.112,0.192,-1.372,-33.081,96.985,33.447
0.108,0.168,-1.369,-21.179,81.787,30.579
0.120,0.160,-1.371,4.700,47.241,26.978
0.158,0.173,-1.360,12.695,30.884,24.536
0.166,0.182,-1.328,16.113,3.296,17.822
0.172,0.208,-1.248,15.625,-4.944,14.893
0.169,0.210,-1.217,11.841,-13.733,9.644
0.171,0.187,-1.151,9.521,-14.709,8.057
0.168,0.179,-1.125,6.836,-14.282,5.371
0.182,0.177,-1.086,4.639,-15.076,3.906
0.194,0.163,-1.063,1.221,-15.991,2.563
0.204,0.140,-1.033,-5.249,-18.066,-0.610
0.203,0.099,-0.982,-6.409,-18.494,-1.831
0.202,0.088,-0.970,-5.859,-15.686,-2.319
0.179,0.076,-0.957,-5.005,-12.817,-1.953
0.181,0.078,-0.951,-1.404,-8.911,-0.977
0.189,0.089,-0.950,-0.671,-7.385,-1.160
0.190,0.089,-0.949,-2.441,-5.981,-1.770
0.203,0.071,-0.945,-4.028,-5.066,-1.953
0.203,0.057,-0.945,-6.409,-2.136,-1.404
0.204,0.039,-0.940,-6.348,-1.587,-0.610
0.208,0.044,-0.940,-3.540,-1.892,0.671
0.215,0.058,-0.940,-0.916,-2.075,0.671
0.213,0.064,-0.940,2.563,-2.258,0.122
0.210,0.086,-0.961,8.545,-1.770,-1.221
0.215,0.090,-0.974,7.568,-0.977,-0.977
0.222,0.085,-0.982,-2.502,0.732,0.610
0.221,0.067,-0.980,-7.812,1.160,1.404
0.217,0.055,-0.973,-10.620,-0.732,1.831
0.208,0.051,-0.966,-7.751,-2.625,1.343
0.208,0.058,-0.966,0.244,-3.174,0.732
0.212,0.066,-0.964,2.869,-2.319,0.732
0.216,0.070,-0.966,4.211,-0.793,1.343
0.226,0.068,-0.974,3.662,0.244,1.709
0.225,0.064,-0.980,3.052,0.671,1.526
0.220,0.065,-0.986,2.625,0.061,0.854
0.214,0.066,-0.992,2.747,-0.671,0.671
0.214,0.067,-0.990,1.709,-3.113,0.488
0.219,0.075,-0.973,0.854,-3.906,1.038
0.226,0.080,-0.965,-0.977,-1.892,2.502
0.236,0.078,-0.950,-2.136,-0.305,2.380
0.233,0.074,-0.945,-1.526,2.136,0.671
0.226,0.072,-0.952,0.305,3.296,0.122
0.224,0.071,-0.959,2.014,4.089,-0.305
0.220,0.070,-0.964,4.578,4.517,-1.160
0.212,0.073,-0.971,6.042,4.700,-1.526
0.209,0.076,-0.975,7.874,4.639,-0.977
0.206,0.089,-0.988,7.263,4.456,-0.122
0.204,0.101,-0.998,0.671,4.517,1.770
0.207,0.098,-0.992,-4.333,4.028,2.258
0.207,0.083,-0.975,-7.812,2.197,1.465
0.208,0.065,-0.957,-4.517,1.343,0.793
0.212,0.068,-0.960,0.305,0.610,0.244

0.168,0.898,-1.568,150.452,-80.200,-151.184
0.191,0.946,-1.575,160.400,-130.920,-207.397
0.213,0.941,-1.566,156.555,-159.302,-233.215
0.229,0.881,-1.525,139.099,-206.299,-269.348
0.297,0.731,-1.403,127.319,-220.093,-283.020
0.325,0.647,-1.321,107.239,-242.004,-318.970
0.283,0.527,-1.224,99.121,-257.507,-341.553
0.226,0.457,-1.193,84.290,-280.518,-366.394
0.140,0.067,-1.101,44.800,-323.059,-411.499
0.154,-0.097,-1.040,52.429,-321.533,-411.621
0.147,-0.133,-1.000,100.098,-281.250,-365.417
-0.010,-0.110,-1.023,91.187,-269.287,-342.163
-0.092,-0.175,-1.006,2.930,-291.931,-308.594
-0.180,-0.506,-0.760,-38.513,-307.861,-292.969
-0.226,-0.698,-0.603,-52.917,-303.162,-249.268
-0.278,-1.006,-0.339,-29.480,-293.701,-219.177
-0.230,-1.047,-0.287,27.283,-288.208,-162.048
-0.178,-0.985,-0.280,44.250,-284.363,-139.832
-0.199,-0.979,-0.238,21.179,-281.311,-105.225
-0.231,-1.021,-0.086,-17.517,-284.119,-87.524
-0.210,-1.044,0.024,-85.022,-266.479,-43.701
-0.182,-1.091,0.314,-96.558,-242.676,-19.165
-0.161,-1.122,0.498,-94.910,-204.407,33.875
-0.059,-1.116,0.802,-94.421,-201.111,61.707
0.054,-0.975,0.845,-117.126,-192.261,113.708
0.230,-0.633,0.969,-113.770,-161.560,139.954
0.352,-0.634,1.134,-94.238,-112.976,172.668
0.567,-0.700,1.300,-98.450,-33.081,227.722
0.870,-0.640,1.470,-138.184,-8.362,229.004
0.855,-0.464,1.493,-171.814,73.303,230.041
0.810,-0.012,1.467,-149.475,121.826,246.643
0.845,0.267,1.372,-102.722,192.139,283.203
1.046,0.911,1.035,-88.562,227.112,288.086
1.090,1.227,0.846,-91.919,301.025,243.896
1.108,1.491,0.508,-98.511,326.843,191.162
1.147,1.491,0.348,-107.483,329.224,113.892
1.137,1.494,0.138,-39.551,283.813,-59.143
1.174,0.997,-0.249,55.481,270.020,-115.234
1.226,0.724,-0.489,159.607,217.102,-174.622
1.267,0.611,-1.000,173.950,188.721,-191.772
1.157,0.682,-1.230,158.081,122.131,-227.417
0.927,0.565,-1.469,144.653,93.567,-239.563
0.823,0.352,-1.436,102.173,28.198,-245.361
0.631,-0.076,-1.274,84.900,-17.151,-236.145
0.586,-0.227,-1.169,80.933,-62.134,-217.895
0.561,-0.311,-1.063,102.905,-122.437,-174.011
0.495,-0.340,-0.896,111.023,-139.587,-159.851
0.449,-0.354,-0.815,89.233,-173.767,-148.621
0.372,-0.479,-0.587,68.481,-191.162,-143.127
0.355,-0.570,-0.458,42.542,-212.646,-124.268
0.292,-0.696,-0.266,37.292,-215.271,-113.220
0.250,-0.720,-0.217,18.005,-207.214,-88.623
0.179,-0.784,-0.088,-2.075,-196.777,-73.730
0.164,-0.835,0.013,-51.819,-165.833,-38.757
0.185,-0.965,0.270,-76.294,-150.452,-21.484
0.185,-0.996,0.412,-119.690,-127.930,14.221
0.192,-1.009,0.698,-126.282,-110.718,38.940
0.254,-1.020,0.836,-126.099,-88.013,68.970
0.517,-1.028,1.025,-139.404,-32.959,129.395
0.621,-0.943,1.040,-157.654,0.488,153.809
0.700,-0.841,1.019,-198.975,83.313,195.618
0.762,-0.572,0.892,-228.760,122.803,208.557
0.754,-0.436,0.818,-294.434,184.021,224.365
0.801,-0.263,0.697,-315.552,208.862,232.422
0.846,-0.169,0.587,-317.566,261.292,238.281
0.938,0.135,0.221,-307.190,299.805,234.924
0.976,0.251,0.052,-318.909,388.489,208.069
0.859,0.298,-0.120,-360.046,406.677,172.546
0.648,0.488,-0.307,-387.024,408.386,134.460
0.424,0.613,-0.521,-262.329,441.162,112.366
0.426,0.434,-0.827,-218.933,422.058,100.098
0.480,0.331,-0.905,-225.830,324.768,68.665
0.541,0.211,-0.997,-223.572,295.410,62.988
0.537,0.175,-1.016,-176.697,290.588,57.556
0.410,0.166,-1.001,-139.709,298.157,51.758
0.279,0.189,-1.014,-68.604,301.697,45.166
0.222,0.242,-1.141,-52.673,292.725,47.974
0.270,0.239,-1.206,-52.002,271.729,49.561
0.284,0.203,-1.245,-71.777,201.721,42.175
0.226,0.107,-1.229,-79.773,165.039,37.415
0.182,0.082,-1.189,-72.876,111.755,31.738
0.143,0.059,-1.141,-63.293,97.412,31.311
0.167,0.066,-1.121,-46.692,83.923,29.968
0.125,0.100,-1.093,-36.255,80.627,26.917
0.088,0.113,-1.106,-16.418,74.951,27.832
0.110,0.133,-1.148,-9.155,67.200,30.273
0.136,0.151,-1.155,-5.554,56.519,31.921
0.163,0.194,-1.140,-9.216,34.363,30.823
0.165,0.194,-1.119,-13.672,25.757,27.649
0.158,0.181,-1.102,-21.790,17.029,20.386
0.156,0.148,-1.077,-21.057,15.564,17.273
0.158,0.133,-1.067,-5.798,13.428,11.963
0.178,0.133,-1.056,4.150,11.108,10.254
0.189,0.143,-1.052,18.066,4.944,7.263
0.200,0.156,-1.057,19.592,1.587,5.798
0.201,0.155,-1.070,17.517,-1.160,4.272
0.183,0.135,-1.078,5.981,-4.028,2.197
0.180,0.116,-1.052,0.000,-6.165,1.770
0.185,0.101,-1.021,-2.197,-10.498,1.221
0.209,0.098,-0.981,0.488,-11.475,0.732
0.223,0.100,-0.967,3.601,-10.986,-1.038
0.232,0.089,-0.947,3.052,-9.888,-2.075
0.235,0.082,-0.944,-0.488,-7.446,-2.014
0.240,0.073,-0.940,-2.930,-6.836,-1.160
0.245,0.066,-0.933,-5.005,-8.484,-0.916
0.262,0.050,-0.919,-3.235,-9.705,-2.136
0.266,0.049,-0.919,5.615,-9.338,-5.310
0.260,0.053,-0.933,10.559,-7.690,-6.470
0.252,0.064,-0.943,13.550,-5.310,-7.080
0.241,0.078,-0.966,9.521,0.488,-5.737
0.235,0.067,-0.970,3.906,2.808,-3.967
0.229,0.052,-0.966,-3.296,4.822,-0.854
0.226,0.041,-0.956,-2.441,4.456,-0.061
0.225,0.045,-0.954,5.249,2.258,0.000
0.219,0.063,-0.948,10.254,1.465,-0.610
0.213,0.074,-0.946,20.386,0.610,-2.136
0.207,0.118,-0.959,23.987,0.732,-2.747
0.201,0.143,-0.974,23.865,2.502,-3.967
0.172,0.163,-0.992,20.447,3.662,-4.517

0.715,0.880,-1.170,285.461,-214.416,-188.477
0.754,0.943,-1.186,236.023,-200.500,-242.065
0.713,0.912,-1.160,211.731,-199.768,-268.066
0.703,0.859,-1.112,180.725,-230.591,-320.618
0.682,0.618,-0.906,178.345,-256.531,-352.600
0.704,0.470,-0.833,228.577,-272.644,-398.621
0.693,0.475,-0.948,271.362,-251.404,-401.550
0.629,0.566,-1.079,267.090,-202.026,-404.053
0.349,0.474,-1.187,197.937,-193.665,-408.020
0.175,0.223,-1.078,114.929,-194.031,-405.090
-0.046,-0.122,-0.862,44.128,-199.707,-368.957
-0.338,-0.802,-0.492,77.698,-200.439,-338.928
-0.384,-0.995,-0.511,191.833,-210.205,-281.921
-0.440,-1.078,-0.879,207.703,-226.135,-258.606
-0.481,-1.169,-0.996,98.511,-259.644,-203.735
-0.543,-1.430,-0.836,11.536,-260.071,-164.734
-0.569,-1.453,-0.654,-129.639,-230.713,-69.946
-0.504,-1.382,-0.198,-172.485,-208.313,-20.935
-0.408,-1.282,0.041,-234.131,-171.814,68.359
-0.146,-1.016,0.449,-244.080,-151.367,112.000
0.001,-0.837,0.601,-271.729,-121.033,186.401
0.191,-0.397,0.917,-294.983,-111.816,220.886
0.323,-0.253,1.125,-333.801,-82.031,298.218
0.718,0.101,1.453,-332.397,-54.077,333.191
0.884,0.356,1.526,-315.796,-19.653,359.253
1.004,0.680,1.535,-290.649,53.101,352.539
1.029,1.377,1.394,-281.616,95.459,320.312
1.053,1.599,1.305,-223.694,179.382,219.421
1.221,1.657,1.177,-177.124,211.792,161.072
1.305,1.533,1.088,-102.844,243.958,45.471
1.356,1.276,0.758,-85.876,248.535,-8.728
1.212,1.109,0.595,-73.486,255.615,-58.105
1.037,1.178,0.170,8.362,274.292,-100.037
1.135,0.875,0.088,137.939,291.199,-86.548
1.183,0.645,0.011,209.351,218.445,-164.307
0.930,0.776,-0.365,208.862,172.546,-211.304
0.906,0.824,-0.619,284.119,143.127,-227.783
0.962,0.864,-1.143,312.317,135.193,-219.910
0.960,0.800,-1.245,307.495,109.802,-216.370
0.816,0.550,-1.213,286.804,81.848,-216.492
0.757,0.435,-1.178,269.409,47.729,-210.632
0.639,0.285,-1.075,244.751,-17.944,-192.200
0.572,0.247,-0.993,234.680,-49.255,-185.608
0.591,0.219,-0.949,221.374,-104.614,-176.941
0.621,0.159,-0.877,208.679,-119.629,-179.199
0.574,0.128,-0.823,166.626,-126.953,-186.462
0.481,0.046,-0.749,137.024,-126.953,-188.354
0.411,-0.054,-0.683,69.885,-129.211,-182.800
0.242,-0.320,-0.495,45.654,-134.094,-175.598
0.183,-0.464,-0.407,13.855,-159.119,-153.748
0.176,-0.724,-0.254,-6.714,-173.706,-142.212
0.176,-0.818,-0.169,-52.246,-178.284,-119.629
0.074,-1.051,0.069,-63.599,-169.312,-101.562
0.021,-1.201,0.203,-60.486,-161.377,-76.050
0.033,-1.322,0.387,-54.199,-169.373,-15.442
0.084,-1.265,0.442,-68.298,-175.842,16.174
0.171,-1.166,0.491,-157.898,-165.039,86.243
0.389,-0.882,0.656,-229.248,-142.822,122.742
0.475,-0.753,0.810,-382.263,-60.913,188.721
0.567,-0.595,1.261,-427.490,-9.460,223.145
0.590,-0.579,1.414,-387.390,73.608,301.270
0.701,-0.263,1.369,-334.961,97.839,332.703
0.771,0.052,1.230,-248.779,151.794,352.905
0.924,0.745,0.789,-225.281,195.374,333.679
1.007,0.962,0.514,-221.497,238.464,292.297
1.077,1.037,0.266,-270.447,273.193,154.358
0.952,0.996,-0.109,-293.213,261.963,74.951
0.900,1.035,-0.310,-208.130,242.798,-22.278
0.826,0.842,-0.514,-137.085,251.648,-37.903
0.795,0.739,-0.623,-140.930,215.393,-59.448
0.883,0.729,-0.962,-201.477,190.918,-54.260
0.971,0.678,-1.007,-384.338,187.439,-18.738
1.027,0.369,-0.744,-473.511,202.881,-8.423
0.941,0.188,-0.536,-583.923,220.947,-4.944
0.685,-0.168,-0.136,-581.787,218.079,0.244
0.579,-0.335,-0.055,-534.729,208.740,11.292
0.537,-0.448,-0.082,-353.271,195.923,53.162
0.568,-0.430,-0.331,-249.207,201.782,77.637
0.569,-0.304,-0.510,-86.975,227.356,111.511
0.522,0.021,-0.815,-48.645,238.220,116.821
