aX,aY,aZ,gX,gY,gZ
0.015,0.492,1.198,21.851,-1.587,4.700
0.039,0.486,1.138,11.963,8.972,8.362
0.078,0.532,1.020,10.315,7.812,11.230
0.077,0.572,1.001,7.751,2.991,12.512
0.067,0.587,1.013,2.686,-3.723,6.104
0.042,0.512,1.074,-0.854,-1.709,0.610
0.036,0.463,1.070,-17.456,8.606,-4.089
0.037,0.414,0.985,-24.292,14.038,-3.540
0.043,0.410,0.942,-34.607,20.264,0.793
0.056,0.412,0.878,-35.278,21.240,2.563
0.065,0.414,0.833,-23.376,19.287,4.395
0.076,0.423,0.780,-12.268,16.113,3.784
0.075,0.419,0.788,-0.793,12.695,2.258
0.071,0.406,0.819,10.925,10.132,0.610
0.074,0.382,0.865,5.554,11.536,1.221
0.073,0.383,0.859,-14.709,14.832,2.441
0.076,0.390,0.815,-25.146,14.709,2.686
0.085,0.393,0.793,-35.889,10.071,2.380
0.102,0.413,0.759,-35.034,5.554,2.075
0.097,0.435,0.766,-28.320,-0.366,1.526
0.080,0.417,0.840,-0.916,-8.728,-2.502
0.078,0.389,0.855,5.066,-8.789,-3.723
0.080,0.369,0.849,0.122,-6.775,-3.174
0.072,0.378,0.862,-4.944,-6.958,-2.441
0.066,0.401,0.887,-17.883,-6.165,-0.610
0.067,0.429,0.915,-21.912,-4.272,-0.610

-0.295,0.336,2.453,50.659,150.635,-16.113
-0.340,0.222,2.654,116.577,310.242,9.521
-0.447,0.254,2.841,119.202,389.343,30.334
-0.588,0.443,2.935,88.196,537.537,44.495
-0.887,0.706,3.071,91.492,617.065,32.349
-0.993,0.713,3.017,104.248,771.973,0.610
-1.080,0.522,2.422,105.469,827.637,-11.963
-1.082,0.350,2.030,106.750,859.070,-21.851
-1.055,0.171,1.684,106.567,878.662,-20.630
-0.974,-0.147,0.949,106.812,879.883,-7.263
-1.009,-0.297,0.565,125.671,860.901,43.823
-1.032,-0.401,-0.003,115.173,845.703,81.055
-1.038,-0.304,-0.192,57.861,809.753,140.991
-1.052,0.085,-0.420,41.809,796.570,154.358
-1.118,0.251,-0.648,26.733,747.986,153.381
-1.309,0.322,-1.027,34.973,698.059,142.151
-1.412,0.225,-0.986,55.298,572.266,120.056
-1.700,-0.038,-0.451,52.795,516.846,117.798
-1.970,-0.083,-0.165,32.532,474.365,122.498
-2.322,0.020,-0.024,-42.969,428.101,125.916
-3.461,0.442,-1.264,-57.251,401.855,108.276
-3.770,0.487,-2.718,104.858,131.287,20.081
-2.279,0.339,-1.906,69.092,6.165,-24.536
-1.687,0.121,-0.770,-137.512,-14.221,-15.381
0.128,-0.174,-0.181,-80.139,-12.451,-3.235
0.876,-0.153,-0.364,10.498,20.264,4.211
0.704,0.045,-0.224,-3.357,44.189,7.996
0.106,0.127,-0.226,0.977,104.370,8.423
-1.059,0.346,-1.332,33.386,112.244,-0.977
-1.300,0.370,-1.681,67.200,83.435,-16.479
-1.283,0.311,-1.414,31.555,-1.587,-34.180
-0.973,0.200,-0.466,-10.925,-15.991,-30.518
-0.778,0.185,-0.369,-29.358,-6.897,-12.207
-0.466,0.210,-0.690,-23.254,-0.427,-4.395
-0.421,0.221,-0.843,-16.602,-1.404,-4.272
-0.479,0.164,-0.898,-12.573,-7.202,-8.850
-0.530,0.134,-0.852,-1.770,-15.869,-14.343
-0.583,0.153,-0.816,0.305,-17.334,-14.465
-0.618,0.175,-0.833,4.089,-22.217,-14.526
-0.712,0.196,-0.868,7.202,-27.100,-14.465
-0.766,0.208,-0.877,12.756,-42.603,-11.780
-0.864,0.238,-0.890,12.817,-52.612,-9.399
-0.912,0.277,-0.924,10.071,-77.209,-7.629
-1.014,0.337,-1.031,14.526,-93.994,-11.780
-1.097,0.341,-1.068,16.785,-115.356,-19.775
-1.251,0.337,-1.097,17.761,-166.992,-44.617
-1.290,0.323,-1.107,21.790,-192.627,-59.082
-1.285,0.309,-1.132,20.752,-242.432,-85.937
-1.172,0.303,-1.195,17.029,-270.203,-98.755
-1.099,0.317,-1.210,-0.183,-333.618,-120.666
-1.009,0.335,-1.269,-16.296,-370.605,-128.052
-1.030,0.318,-1.286,-47.058,-446.167,-131.897
-1.075,0.263,-1.220,-47.974,-480.469,-126.648
-1.049,0.235,-1.125,-33.264,-535.889,-105.469
-0.913,0.205,-0.962,-42.419,-559.631,-92.163
-0.834,0.235,-0.903,-90.698,-601.990,-65.857
-0.776,0.281,-0.826,-119.080,-625.244,-53.589
-0.798,0.261,-0.782,-156.250,-687.439,-38.330
-0.982,0.249,-0.595,-156.494,-726.135,-40.222
-1.137,0.273,-0.432,-123.474,-817.139,-44.617
-1.563,0.310,-0.026,-107.117,-864.746,-40.466
-1.850,0.351,0.270,-67.810,-960.327,-36.987
-2.521,0.290,1.458,-47.546,-989.380,-47.424
-2.584,0.214,2.267,-47.852,-972.900,-58.533
-1.812,0.192,3.351,-116.577,-759.033,-61.768
-1.304,0.175,3.280,-152.771,-590.088,-54.993
-0.939,0.138,2.805,-167.236,-307.800,-19.958
-0.621,0.164,1.939,-149.719,-260.193,3.235
-0.561,0.349,2.016,-104.126,-265.137,37.354
-0.414,0.742,2.500,-78.796,-239.563,35.522
-0.312,0.717,2.411,-32.166,-119.202,1.587
-0.088,0.318,1.717,-18.250,-72.571,-10.742
-0.024,0.163,1.477,1.953,-48.035,-6.165
0.077,0.161,1.309,7.874,-44.250,5.249
0.102,0.235,1.260,9.583,-28.381,20.630
0.048,0.398,1.179,8.850,-24.231,19.104
0.010,0.420,1.169,12.756,-24.902,12.756
-0.014,0.404,1.176,23.499,-31.006,0.366
-0.002,0.454,1.366,30.273,-30.029,-4.456
-0.009,0.477,1.629,162.109,22.461,-37.476
-0.017,0.071,1.268,166.931,47.363,-40.344
0.039,0.112,1.022,-23.132,13.489,2.869
0.088,0.255,0.961,-53.467,-6.714,10.803
0.095,0.240,0.980,-53.223,-16.479,8.850
0.147,0.166,0.997,-40.283,-10.498,-3.601
0.154,0.127,0.996,-31.067,-3.052,-8.667
0.140,0.102,0.990,-15.808,5.676,-8.606
0.102,0.130,0.958,-11.536,6.897,-4.944
0.087,0.164,0.948,-7.080,6.287,-0.854
0.070,0.153,0.947,-5.798,4.028,-1.526
0.064,0.124,0.952,-15.076,-1.587,0.305
0.059,0.151,1.000,-21.973,-1.953,2.625
0.055,0.161,1.017,-18.616,2.808,5.066
0.054,0.163,0.998,-14.771,5.859,6.836
0.065,0.174,0.966,-13.367,8.240,8.606
0.076,0.191,0.930,-18.188,6.775,10.010
0.081,0.215,0.868,-20.386,2.686,9.399
0.074,0.216,0.859,-16.724,-8.789,7.141
0.050,0.174,0.926,-10.864,-12.573,6.653
0.043,0.151,0.960,-5.615,-11.597,8.972
0.035,0.186,0.971,-7.751,-8.728,11.292
0.031,0.225,0.965,-9.033,-6.409,12.878
0.024,0.267,0.972,-6.531,-5.310,9.827
0.009,0.343,1.057,-4.456,-3.052,4.150
0.007,0.312,1.023,-13.184,1.160,-2.869
0.016,0.267,0.921,-20.203,-1.831,-0.488
0.022,0.268,0.930,-15.930,-7.324,3.906
0.024,0.247,0.938,-10.315,-6.592,4.028
0.026,0.239,0.937,-3.235,-1.770,2.991
0.029,0.262,0.945,-2.808,0.366,2.502
0.026,0.280,0.946,-2.991,0.977,2.441
0.021,0.292,0.949,-2.380,-2.930,2.136
0.010,0.273,0.961,-2.502,-5.554,1.892
0.018,0.258,0.961,-3.174,-5.554,2.991
0.033,0.246,0.950,-2.014,-3.296,3.113
0.032,0.246,0.949,-1.404,1.648,1.709
0.027,0.266,0.927,-1.343,3.113,1.038
0.022,0.278,0.923,7.751,2.747,-0.732
0.004,0.272,0.966,12.512,1.343,-1.709

-0.293,0.564,1.988,102.661,122.559,-37.598
-0.344,0.565,2.103,108.887,185.242,-47.852
-0.551,0.596,2.441,102.234,228.394,-55.237
-0.670,0.553,2.620,98.999,348.267,-74.829
-0.844,0.318,2.651,113.770,423.401,-78.430
-0.911,0.238,2.442,132.751,564.636,-61.096
-0.896,0.255,2.024,133.606,614.685,-50.659
-0.895,0.252,1.945,130.310,654.602,-44.495
-0.939,0.224,1.908,109.924,734.131,-39.612
-1.005,0.158,1.594,114.929,775.696,-35.461
-1.029,0.121,1.210,158.936,834.167,-12.939
-1.094,-0.001,0.429,177.551,846.497,7.751
-1.089,-0.071,0.187,159.363,847.473,62.195
-1.163,-0.077,-0.123,128.723,837.280,94.238
-1.244,-0.006,-0.221,77.271,810.303,147.400
-1.530,0.147,-0.422,70.251,800.049,153.931
-1.605,0.241,-0.529,82.642,784.363,152.344
-1.653,0.406,-0.773,122.070,729.492,139.709
-1.674,0.461,-0.886,130.493,689.636,129.578
-1.722,0.468,-0.991,109.314,583.862,101.196
-1.982,0.350,-1.155,78.064,521.484,86.487
-2.100,0.320,-1.175,20.325,397.156,62.195
-2.423,0.343,-1.386,1.892,339.233,50.537
-2.727,0.353,-2.051,37.659,162.354,16.663
-2.121,0.217,-1.960,42.175,52.124,-7.751
-1.531,0.203,-1.168,-100.830,-35.278,-21.790
-0.489,0.187,-0.398,-101.501,-44.373,-25.330
0.050,0.057,-0.399,-49.011,-43.457,-34.851
0.453,-0.094,-0.255,-21.179,-7.568,-33.203
0.271,-0.090,-0.114,-33.020,20.447,-21.118
-0.033,-0.052,-0.173,-10.132,89.172,5.188
-0.770,0.305,-1.381,20.752,100.037,10.010
-1.043,0.444,-1.871,54.382,18.677,-16.174
-0.967,0.329,-1.017,14.282,-19.348,-29.968
-0.861,0.214,-0.472,-33.325,-20.569,-22.949
-0.635,0.147,-0.512,-18.982,-2.747,-11.719
-0.520,0.191,-0.851,-1.343,13.672,-0.610
-0.382,0.216,-1.071,-4.700,7.263,-0.671
-0.378,0.207,-0.932,-9.949,-4.639,-4.272
-0.439,0.210,-0.754,-3.906,-2.380,-6.165
-0.461,0.244,-0.805,6.409,6.104,-10.376
-0.496,0.267,-0.902,8.118,5.981,-13.184
-0.509,0.244,-0.885,8.118,3.296,-14.587
-0.512,0.231,-0.846,4.456,-1.953,-9.338
-0.511,0.264,-0.808,2.075,-2.869,-5.676
-0.521,0.286,-0.811,-2.563,-2.686,-3.662
-0.523,0.285,-0.828,-3.296,-2.869,-4.456
-0.513,0.270,-0.840,-4.456,-5.920,-4.761
-0.498,0.237,-0.864,-6.409,-8.484,-3.845
-0.506,0.220,-0.870,-9.583,-17.700,-1.038
-0.561,0.166,-0.875,-8.728,-24.841,0.854
-0.606,0.158,-0.876,-3.845,-35.583,12.634
-0.727,0.196,-0.920,-2.319,-41.138,18.860
-0.797,0.233,-0.960,4.028,-66.406,15.564
-0.958,0.297,-1.066,9.644,-84.717,7.690
-1.030,0.324,-1.125,13.184,-107.788,-1.160
-1.097,0.347,-1.154,15.686,-168.457,-18.311
-1.143,0.429,-1.144,18.250,-198.669,-24.963
-1.137,0.501,-1.151,32.166,-251.648,-46.692
-1.108,0.589,-1.133,38.818,-278.992,-63.843
-1.070,0.601,-1.122,7.324,-327.759,-85.571
-0.902,0.568,-1.172,-19.104,-348.206,-89.966
-0.809,0.527,-1.214,-60.425,-393.066,-105.103
-0.703,0.440,-1.298,-77.148,-422.119,-114.868
-0.685,0.381,-1.332,-100.952,-488.403,-130.188
-0.646,0.263,-1.319,-112.793,-521.790,-129.395
-0.650,0.216,-1.263,-136.414,-577.820,-103.149
-0.696,0.177,-1.057,-146.973,-595.825,-83.008
-0.690,0.201,-0.973,-179.443,-619.629,-49.866
-0.683,0.288,-0.842,-187.439,-636.536,-40.344
-0.749,0.302,-0.764,-185.913,-659.729,-36.194
-0.884,0.289,-0.658,-160.217,-713.257,-35.645
-1.232,0.167,-0.257,-137.451,-742.615,-31.189
-1.467,0.092,0.040,-75.500,-850.586,-46.631
-1.951,0.116,0.919,-70.190,-883.301,-59.021
-2.069,0.086,1.510,-104.553,-839.111,-64.697
-1.894,-0.108,2.581,-117.798,-761.841,-61.218
-1.571,-0.114,2.789,-165.771,-519.897,-27.954
-1.016,0.089,2.346,-193.848,-404.968,-5.981
-0.858,0.195,2.010,-179.749,-298.157,29.480
-0.664,0.299,1.953,-134.338,-289.673,40.466
-0.576,0.359,2.145,-61.646,-246.277,49.438
-0.352,0.478,2.219,-52.612,-197.266,43.274
-0.260,0.459,2.022,-49.316,-146.790,31.921
-0.195,0.249,1.652,-31.372,-91.003,14.343
-0.147,0.187,1.544,-27.954,-80.017,15.747
-0.089,0.209,1.441,-46.875,-63.904,28.625
-0.040,0.284,1.255,-47.119,-58.411,29.663
-0.052,0.278,1.218,-26.489,-48.645,23.132
-0.100,0.277,1.255,-19.226,-41.382,20.996
-0.109,0.317,1.255,-13.062,-23.437,20.447
-0.099,0.363,1.169,-9.888,-16.235,18.616
-0.087,0.349,1.137,-8.545,-8.667,10.437
-0.073,0.292,1.076,-15.442,-6.958,7.446
-0.069,0.280,1.031,-27.039,-7.446,6.897
-0.068,0.289,1.005,-41.565,-15.442,10.742
-0.074,0.321,1.043,-37.903,-17.761,11.536
-0.074,0.320,1.065,-22.034,-11.169,8.484
-0.077,0.308,1.055,-14.954,-5.920,7.568
-0.077,0.311,1.055,-4.395,1.770,6.226
-0.086,0.255,1.047,-3.235,5.432,3.723
-0.083,0.201,0.992,-20.325,6.653,4.578
-0.068,0.250,0.943,-31.433,2.319,8.545
-0.071,0.284,0.975,-20.264,-0.671,10.071
-0.083,0.257,0.986,-11.047,2.869,8.606
-0.083,0.247,0.967,-7.202,6.592,7.751
-0.087,0.256,0.965,-4.395,9.460,7.690
-0.086,0.285,0.971,-1.770,10.864,7.812
-0.081,0.268,0.944,5.676,13.367,7.507
-0.068,0.220,0.866,2.991,12.451,8.911
-0.058,0.242,0.851,-11.169,4.883,11.841
-0.058,0.301,0.877,-14.587,1.099,10.376
-0.069,0.305,0.891,-13.672,-1.160,7.629
-0.095,0.303,0.918,-6.958,-2.625,3.296
-0.100,0.302,0.937,-3.784,-2.502,2.258
-0.100,0.289,0.949,1.282,-1.404,1.953
-0.094,0.246,0.961,1.038,-0.488,2.747
-0.090,0.242,0.958,-6.226,2.625,5.920
-0.083,0.295,0.944,-9.583,4.333,6.958

-0.353,0.670,1.866,33.386,91.248,-28.503
-0.439,0.730,1.972,66.406,136.292,-38.879
-0.653,0.789,2.267,86.670,167.114,-46.204
-0.813,0.743,2.425,126.587,272.705,-67.444
-1.023,0.570,2.536,147.156,349.121,-75.745
-1.057,0.437,2.459,189.392,502.197,-74.158
-1.122,0.250,2.172,190.613,559.143,-62.622
-1.146,0.242,2.070,174.499,604.370,-48.828
-1.187,0.249,1.993,127.319,690.918,-39.795
-1.272,0.130,1.720,118.103,738.403,-41.199
-1.240,0.045,1.419,120.483,810.486,-22.156
-1.097,-0.025,0.618,128.723,822.571,-0.427
-1.016,-0.002,0.290,133.850,812.988,50.110
-0.949,0.019,-0.042,120.850,801.269,70.740
-0.939,-0.000,-0.149,91.309,781.128,95.398
-1.052,0.040,-0.368,74.585,772.522,106.201
-1.208,0.098,-0.490,58.228,742.676,122.314
-1.432,0.204,-0.674,78.247,721.619,121.094
-1.430,0.250,-0.750,102.173,700.012,116.272
-1.413,0.290,-0.839,96.985,637.939,104.370
-1.446,0.344,-1.005,86.365,595.032,99.487
-1.479,0.305,-1.042,74.280,499.512,85.937
-1.613,0.176,-1.029,49.377,452.087,79.712
-1.714,0.180,-1.009,-5.066,365.967,66.833
-2.064,0.263,-1.151,-16.052,325.561,57.617
-2.447,0.401,-1.880,38.269,180.542,14.038
-2.259,0.345,-2.348,82.947,61.340,-27.588
-1.635,0.135,-1.385,30.579,-10.681,-44.312
-0.567,-0.027,-0.117,-131.836,-17.456,1.343
-0.091,-0.014,-0.112,-95.581,-7.812,9.216
0.202,0.001,-0.318,-32.288,33.325,-1.404
-0.004,0.053,-0.845,-20.386,49.377,-6.409
-0.379,0.110,-1.118,27.893,37.415,-15.991
-0.958,0.218,-1.193,40.039,17.578,-22.034
-0.985,0.231,-0.956,22.644,-0.732,-30.334
-0.781,0.211,-0.685,11.414,1.160,-30.212
-0.615,0.203,-0.748,2.991,7.019,-20.569
-0.344,0.219,-0.868,1.343,6.531,-14.648
-0.315,0.242,-0.844,-2.197,6.165,-9.705
-0.410,0.275,-0.859,-2.502,7.935,-11.475
-0.489,0.255,-0.892,0.977,8.728,-14.343
-0.568,0.220,-0.876,8.972,6.836,-14.709
-0.551,0.233,-0.845,8.301,5.859,-12.146
-0.519,0.256,-0.830,1.404,5.310,-8.911
-0.486,0.267,-0.820,-0.488,4.944,-9.277
-0.490,0.250,-0.811,0.854,5.249,-10.742
-0.504,0.229,-0.833,1.465,5.432,-10.620
-0.507,0.236,-0.850,4.150,1.953,-9.216
-0.528,0.246,-0.842,5.676,-1.343,-8.728
-0.553,0.247,-0.819,3.906,-6.897,-8.484
-0.629,0.255,-0.786,2.991,-8.728,-8.789
-0.675,0.255,-0.792,5.676,-14.038,-10.681
-0.768,0.256,-0.892,7.080,-18.616,-12.512
-0.817,0.259,-0.964,9.155,-25.391,-15.320
-0.862,0.275,-1.039,10.803,-54.687,-21.790
-0.987,0.334,-1.159,14.160,-78.674,-28.198
-1.073,0.347,-1.183,13.855,-132.507,-46.814
-1.157,0.369,-1.186,7.507,-160.828,-54.443
-1.146,0.372,-1.161,1.282,-222.717,-71.350
-1.031,0.413,-1.101,-5.676,-250.916,-77.820
-0.941,0.441,-1.093,-26.550,-300.049,-90.271
-0.766,0.418,-1.143,-33.386,-325.623,-100.220
-0.711,0.389,-1.168,-52.979,-374.390,-118.286
-0.686,0.333,-1.139,-63.660,-398.193,-121.887
-0.667,0.285,-1.111,-76.599,-448.730,-113.647
-0.587,0.203,-1.049,-78.491,-468.445,-104.065
-0.544,0.189,-1.001,-91.858,-493.347,-74.463
-0.413,0.198,-0.880,-98.755,-503.113,-57.556
-0.329,0.224,-0.822,-109.619,-514.160,-41.565
-0.206,0.349,-0.696,-150.208,-540.039,-19.043
-0.198,0.395,-0.605,-159.729,-551.331,-18.677
-0.206,0.372,-0.508,-134.521,-574.646,-35.522
-0.301,0.186,-0.301,-117.554,-600.098,-44.678
-0.427,0.086,-0.161,-78.125,-662.659,-41.321
-0.582,0.021,0.245,-79.712,-668.396,-23.560
-0.612,0.089,0.446,-130.554,-627.686,14.893
-0.547,0.291,0.695,-147.400,-596.191,23.132
-0.524,0.315,0.749,-118.896,-549.072,19.348
-0.592,0.253,1.011,-88.074,-539.856,13.428
-0.653,0.208,1.264,-64.880,-522.522,-0.854
-0.709,0.127,1.783,-77.148,-496.765,-2.258
-0.674,0.156,1.929,-138.672,-391.113,17.456
-0.530,0.423,1.806,-169.128,-325.195,27.893
-0.452,0.487,1.619,-175.049,-274.902,31.128
-0.401,0.462,1.547,-115.662,-247.681,28.687
-0.363,0.388,1.716,-92.957,-240.662,30.579
-0.326,0.444,1.778,-101.501,-191.589,36.377
-0.245,0.644,1.712,-104.431,-160.706,33.997
-0.199,0.625,1.622,-62.073,-114.258,15.930
-0.120,0.379,1.489,-38.391,-101.501,10.559
-0.093,0.356,1.448,-38.513,-83.313,17.822
-0.066,0.471,1.389,-44.556,-71.716,20.996
-0.062,0.482,1.350,-34.668,-45.471,17.517
-0.028,0.437,1.233,-25.940,-34.363,14.893
-0.015,0.420,1.179,-11.841,-20.752,11.841
-0.017,0.443,1.088,-9.216,-17.151,11.292
0.014,0.630,1.281,-1.343,-13.000,8.240
-0.005,0.710,1.503,133.179,41.016,-33.142
-0.025,0.334,1.166,120.972,53.711,-36.621
0.019,0.261,0.981,-19.653,8.911,-2.014
0.045,0.250,0.918,-36.133,-10.498,11.292
0.034,0.286,0.914,-42.908,-18.250,20.935
0.016,0.389,0.892,-44.556,-16.357,20.020
0.015,0.399,0.887,-19.348,-12.329,12.634
-0.009,0.383,0.917,-5.859,-11.169,9.155
-0.026,0.399,0.925,0.427,-10.437,6.958
-0.038,0.406,0.921,1.709,-10.193,2.258
-0.027,0.323,0.898,2.563,-9.277,-0.671
-0.015,0.293,0.890,2.319,-3.052,-3.540
-0.013,0.345,0.936,-0.122,1.160,-4.456
-0.016,0.361,0.943,-0.916,8.179,-4.639
-0.015,0.346,0.913,5.737,9.033,-3.235
-0.017,0.350,0.900,12.390,7.080,-0.732
-0.025,0.363,0.915,10.742,5.188,-1.160
-0.027,0.336,0.921,4.089,4.517,-2.319
-0.026,0.340,0.909,0.183,5.737,-1.465
-0.028,0.376,0.915,-1.282,7.080,-0.488
-0.029,0.387,0.915,2.014,7.996,0.183
-0.027,0.349,0.926,2.869,6.714,0.916

-0.356,0.913,2.160,62.866,84.778,-28.198
-0.458,0.936,2.345,125.916,176.331,-52.185
-0.713,0.883,2.628,150.269,231.506,-63.721
-0.818,0.800,2.635,167.725,360.290,-80.261
-0.923,0.571,2.379,170.898,426.575,-82.947
-0.935,0.483,2.192,158.936,537.964,-76.599
-0.969,0.430,1.948,144.958,577.881,-72.327
-0.983,0.373,1.901,141.052,613.098,-70.129
-0.987,0.314,1.870,131.897,689.880,-64.148
-0.958,0.219,1.584,115.967,731.140,-61.340
-0.953,0.197,1.315,94.543,789.246,-49.744
-0.938,0.163,0.757,99.304,805.664,-41.565
-0.941,0.080,0.531,134.521,824.890,-9.766
-1.024,-0.107,0.051,140.991,828.064,19.958
-1.014,-0.089,-0.209,116.821,809.204,90.332
-1.005,0.075,-0.424,92.896,790.710,114.441
-1.083,0.167,-0.423,66.589,769.836,122.009
-1.211,0.273,-0.417,58.350,730.896,98.633
-1.494,0.342,-0.626,82.886,709.534,82.581
-1.656,0.247,-0.859,126.831,635.010,71.777
-1.793,0.112,-1.163,113.281,580.627,80.444
-1.801,0.149,-1.109,39.124,453.918,96.375
-1.986,0.281,-0.853,5.737,398.254,94.055
-2.130,0.351,-0.788,-31.189,319.275,67.627
-2.412,0.379,-1.406,-13.550,283.020,46.570
-2.496,0.332,-2.193,28.076,218.018,20.935
-2.178,0.214,-2.320,20.935,23.804,-18.433
-1.008,0.071,-0.797,-58.899,-30.151,-9.155
-0.554,0.053,-0.246,-59.326,-45.166,2.014
0.101,-0.093,-0.113,-11.475,-19.897,-5.798
0.160,-0.137,-0.249,0.366,47.974,-8.118
-0.260,0.022,-0.884,2.380,69.641,-2.014
-0.637,0.212,-1.360,46.448,41.138,-7.996
-1.035,0.355,-1.196,44.495,5.249,-18.066
-1.000,0.310,-0.734,-3.601,-15.930,-26.550
-0.732,0.217,-0.501,-9.277,-6.287,-23.376
-0.612,0.223,-0.714,-6.531,7.141,-13.000
-0.409,0.241,-0.956,-11.047,5.127,-10.193
-0.387,0.214,-0.892,-15.442,0.671,-9.644
-0.497,0.187,-0.830,-7.568,-0.610,-11.536
-0.547,0.204,-0.870,0.793,1.648,-13.062
-0.579,0.219,-0.882,8.545,2.502,-16.846
-0.564,0.255,-0.794,6.287,2.686,-17.761
-0.531,0.272,-0.779,4.150,5.188,-19.287
-0.521,0.262,-0.839,5.493,5.615,-20.325
-0.532,0.245,-0.853,4.456,2.319,-17.822
-0.545,0.235,-0.823,2.991,-0.366,-15.015
-0.539,0.242,-0.796,2.930,-5.066,-8.728
-0.529,0.275,-0.764,2.380,-7.141,-6.165
-0.552,0.296,-0.765,-3.662,-9.521,-7.080
-0.632,0.302,-0.797,-6.897,-10.925,-10.681
-0.698,0.275,-0.821,-8.545,-14.160,-15.320
-0.888,0.186,-0.932,-0.793,-30.212,-21.179
-1.026,0.166,-1.010,5.920,-44.800,-20.569
-1.187,0.183,-1.089,14.160,-93.506,-17.212
-1.432,0.305,-1.184,20.264,-126.892,-18.555
-1.467,0.391,-1.194,11.475,-203.064,-26.917
-1.443,0.526,-1.145,0.183,-242.798,-37.598
-1.420,0.547,-1.111,-11.353,-314.697,-67.627
-1.415,0.517,-1.117,-16.724,-348.206,-81.604
-1.417,0.497,-1.194,-44.678,-424.011,-109.314
-1.420,0.437,-1.409,-62.866,-470.886,-124.817
-1.464,0.371,-1.478,-101.990,-589.966,-132.568
-1.446,0.305,-1.572,-130.371,-655.823,-114.380
-1.378,0.349,-1.542,-165.039,-746.826,-56.274
-1.274,0.502,-1.192,-173.035,-771.973,-26.794
-1.303,0.562,-0.968,-197.571,-810.974,4.578
-1.580,0.561,-0.528,-199.585,-826.050,5.249
-1.734,0.483,-0.237,-185.791,-843.445,2.258
-2.248,0.311,0.509,-100.159,-958.374,-26.306
-2.457,0.356,1.038,-82.275,-1017.639,-43.396
-2.548,0.404,1.651,-124.207,-983.948,-36.743
-2.255,0.320,2.981,-133.423,-897.400,-36.499
-1.781,0.212,3.319,-162.720,-591.003,-35.522
-0.918,-0.015,2.481,-181.702,-425.659,-19.897
-0.774,0.002,1.755,-187.378,-287.537,36.194
-0.779,0.393,1.589,-155.457,-312.500,58.167
-0.740,0.601,2.074,-66.650,-325.195,62.866
-0.474,0.714,2.480,-49.072,-270.752,47.607
-0.339,0.614,2.217,-56.519,-140.015,15.137
-0.189,0.290,1.598,-56.641,-110.352,9.399
-0.158,0.226,1.497,-50.598,-104.431,12.695
-0.088,0.306,1.461,-39.673,-99.182,26.550
-0.073,0.378,1.391,-40.405,-85.388,29.053
-0.074,0.420,1.303,-32.410,-53.955,22.156
-0.082,0.412,1.175,-23.010,-43.884,17.212
-0.083,0.416,1.167,-10.315,-34.241,12.085
-0.078,0.422,1.184,-9.094,-29.663,10.803
-0.078,0.420,1.156,-17.944,-16.785,9.888
-0.069,0.509,1.169,-20.203,-11.169,9.277
-0.056,0.656,1.431,97.473,36.072,-19.958
-0.091,0.386,1.294,142.090,67.810,-34.912
-0.044,0.289,1.033,78.308,67.200,-25.513
0.041,0.340,0.916,-54.687,13.733,8.423
0.042,0.333,0.940,-57.251,-4.089,14.282
0.033,0.307,0.926,-44.983,-7.996,13.611
0.013,0.366,0.852,-42.480,-4.517,12.390
0.006,0.402,0.863,-15.747,-2.747,6.165
-0.012,0.308,0.933,-2.197,-3.784,2.747
-0.015,0.254,0.953,-0.977,-3.479,3.967
-0.028,0.265,0.966,-6.653,-1.465,7.996
-0.020,0.315,0.960,-13.000,3.906,14.160
-0.006,0.354,0.916,-10.498,6.348,12.939
-0.003,0.339,0.893,-5.310,8.972,9.705
-0.004,0.326,0.886,9.094,12.817,2.930
-0.012,0.327,0.921,15.686,13.428,0.305
-0.015,0.324,0.943,18.127,11.108,-2.258
-0.020,0.307,0.982,12.634,9.399,-1.221
-0.016,0.297,0.974,-3.418,8.179,3.235
-0.005,0.296,0.925,-8.972,8.667,4.211
0.001,0.310,0.902,-12.634,9.644,3.235
-0.004,0.340,0.900,-10.071,8.728,2.258
-0.005,0.343,0.924,-5.554,6.714,1.709
-0.005,0.339,0.950,-3.296,2.014,3.052
0.002,0.313,0.945,-6.042,0.305,4.456
0.002,0.315,0.929,-10.986,-0.244,5.798
0.005,0.342,0.907,-11.536,0.000,4.639
-0.001,0.346,0.908,-10.498,-1.160,1.953
-0.010,0.339,0.918,-12.695,-2.075,1.831

-0.243,0.881,1.963,33.447,61.646,-19.226
-0.325,0.892,2.162,101.135,139.343,-47.485
-0.551,0.955,2.537,110.718,192.017,-59.204
-0.643,0.939,2.563,123.718,322.754,-89.478
-0.823,0.758,2.419,133.850,386.902,-100.281
-0.881,0.658,2.334,143.921,448.059,-103.516
-0.875,0.541,2.103,147.339,554.932,-98.206
-0.884,0.531,2.035,136.353,591.980,-96.313
-0.923,0.533,2.018,120.972,654.358,-100.525
-0.919,0.523,1.937,126.343,692.139,-102.783
-0.871,0.472,1.765,149.292,766.418,-100.403
-0.807,0.245,1.100,154.663,791.504,-93.384
-0.806,0.112,0.700,133.179,807.007,-65.430
-0.921,-0.081,0.091,119.141,802.124,-44.434
-1.011,-0.100,-0.063,130.127,779.053,12.695
-1.203,-0.011,-0.164,139.587,766.052,40.039
